Prompt,Response
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Love's Travel Stops
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Circle K
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Love's Travel Stops
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Circle K
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Love's Travel Stops
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Circle K
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",AmPm
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",7-Eleven
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Flying-J
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",QuikTrip
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Love's Travel Stops
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following convenience stores from favorite to least favorite..6",Sunoco
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jersey Mike's Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Panera
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Subway
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite.",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Firehouse Subs
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Which Wich
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Jimmy John's
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Potbelly
"Using a scale of 1 to 7 where 1 is your first choice and 7 is your least favorite choice, Please drag and drop the following sandwich shops from favorite to least favorite..1",Jersey Mike's Subs
